,Match ID,Date,Venue,Bat First,Bat Second,Winner,Target Score,Chased,Defended
304,660185,2013-11-23,ICC Academy,Netherlands,Kenya,Netherlands,131,No,Yes
305,660203,2013-11-24,Sharjah Cricket Stadium,Afghanistan,Kenya,Afghanistan,149,No,Yes
306,660209,2013-11-26,Sharjah Cricket Stadium,Kenya,Canada,Kenya,147,No,Yes
307,660223,2013-11-28,Sheikh Zayed Stadium,Scotland,Netherlands,Netherlands,148,Yes,No
308,660235,2013-11-30,Sheikh Zayed Stadium,Ireland,Afghanistan,Ireland,226,No,Yes
309,661695,2014-01-11,Eden Park,New Zealand,West Indies,New Zealand,190,No,Yes
310,661697,2014-01-15,Westpac Stadium,West Indies,New Zealand,New Zealand,160,Yes,No
311,662383,2013-09-30,Sharjah Cricket Stadium,Afghanistan,Kenya,Afghanistan,163,No,Yes
312,662387,2013-10-11,Sharjah Cricket Stadium,Kenya,Afghanistan,Kenya,150,No,Yes
313,667731,2014-09-07,Edgbaston,England,India,England,181,No,Yes
314,667887,2014-05-20,Kennington Oval,Sri Lanka,England,Sri Lanka,184,No,Yes
315,668959,2013-11-06,Shere Bangla National Stadium,New Zealand,Bangladesh,New Zealand,205,No,Yes
316,668969,2013-11-21,Pallekele International Cricket Stadium,New Zealand,Sri Lanka,Sri Lanka,143,Yes,No
317,682897,2014-03-16,Shere Bangla National Stadium,Afghanistan,Bangladesh,Bangladesh,73,Yes,No
318,682899,2014-03-16,Zahur Ahmed Chowdhury Stadium,Nepal,Hong Kong,Nepal,150,No,Yes
319,682901,2014-03-17,Sylhet Stadium,Zimbabwe,Ireland,Ireland,164,Yes,No
320,682903,2014-03-17,Sylhet Stadium,United Arab Emirates,Netherlands,Netherlands,152,Yes,No
321,682905,2014-03-18,Zahur Ahmed Chowdhury Stadium,Hong Kong,Afghanistan,Afghanistan,154,Yes,No
322,682907,2014-03-18,Zahur Ahmed Chowdhury Stadium,Nepal,Bangladesh,Bangladesh,127,Yes,No
323,682909,2014-03-19,Sylhet Stadium,Netherlands,Zimbabwe,Zimbabwe,141,Yes,No
324,682911,2014-03-19,Sylhet Stadium,United Arab Emirates,Ireland,Ireland,83,Yes,No
325,682913,2014-03-20,Zahur Ahmed Chowdhury Stadium,Nepal,Afghanistan,Nepal,142,No,Yes
326,682915,2014-03-20,Zahur Ahmed Chowdhury Stadium,Bangladesh,Hong Kong,Hong Kong,109,Yes,No
327,682917,2014-03-21,Sylhet Stadium,United Arab Emirates,Zimbabwe,Zimbabwe,117,Yes,No
328,682919,2014-03-21,Sylhet Stadium,Ireland,Netherlands,Netherlands,190,Yes,No
329,682925,2014-03-22,Zahur Ahmed Chowdhury Stadium,England,New Zealand,New Zealand,44,Yes,No
330,682933,2014-03-24,Zahur Ahmed Chowdhury Stadium,Netherlands,Sri Lanka,Sri Lanka,40,Yes,No
331,682937,2014-03-27,Zahur Ahmed Chowdhury Stadium,South Africa,Netherlands,South Africa,146,No,Yes
332,682945,2014-03-29,Zahur Ahmed Chowdhury Stadium,Netherlands,New Zealand,New Zealand,152,Yes,No
333,682953,2014-03-31,Zahur Ahmed Chowdhury Stadium,Netherlands,England,Netherlands,134,No,Yes
334,682957,2014-04-01,Shere Bangla National Stadium,Bangladesh,Australia,Australia,154,Yes,No
335,682959,2014-04-01,Shere Bangla National Stadium,West Indies,Pakistan,West Indies,167,No,Yes
336,682961,2014-04-03,Shere Bangla National Stadium,Sri Lanka,West Indies,Sri Lanka,108,No,Yes
337,682963,2014-04-04,Shere Bangla National Stadium,South Africa,India,India,173,Yes,No
338,682965,2014-04-06,Shere Bangla National Stadium,India,Sri Lanka,Sri Lanka,131,Yes,No
339,685727,2013-11-20,New Wanderers Stadium,South Africa,Pakistan,South Africa,65,No,Yes
340,685729,2013-11-22,Newlands,Pakistan,South Africa,Pakistan,177,No,Yes
341,690351,2014-02-12,Zahur Ahmed Chowdhury Stadium,Sri Lanka,Bangladesh,Sri Lanka,169,No,Yes
342,690353,2014-02-14,Zahur Ahmed Chowdhury Stadium,Bangladesh,Sri Lanka,Sri Lanka,121,Yes,No
343,702141,2014-02-19,Sabina Park,West Indies,Ireland,Ireland,117,Yes,No
344,702143,2014-02-21,Sabina Park,West Indies,Ireland,West Indies,97,No,Yes
345,722335,2015-01-09,Newlands,South Africa,West Indies,West Indies,166,Yes,No
346,722337,2015-01-11,New Wanderers Stadium,South Africa,West Indies,West Indies,232,Yes,No
347,727917,2014-10-05,Dubai International Cricket Stadium,Pakistan,Australia,Australia,97,Yes,No
348,730283,2014-07-05,Windsor Park,West Indies,New Zealand,New Zealand,106,Yes,No
349,730285,2014-07-06,Windsor Park,West Indies,New Zealand,West Indies,166,No,Yes
350,736063,2015-01-14,Kingsmead,South Africa,West Indies,South Africa,196,No,Yes
351,742617,2014-12-04,Dubai International Cricket Stadium,New Zealand,Pakistan,Pakistan,136,Yes,No
352,743953,2015-06-23,Old Trafford,England,New Zealand,England,192,No,Yes
353,743975,2015-08-31,Sophia Gardens,England,Australia,England,183,No,Yes
354,754039,2014-12-05,Dubai International Cricket Stadium,New Zealand,Pakistan,New Zealand,145,No,Yes
355,754717,2014-11-05,Adelaide Oval,Australia,South Africa,South Africa,145,Yes,No
356,754719,2014-11-07,Melbourne Cricket Ground,South Africa,Australia,Australia,102,Yes,No
357,754721,2014-11-09,Stadium Australia,South Africa,Australia,Australia,146,Yes,No
358,800479,2016-02-19,Newlands,England,South Africa,South Africa,135,Yes,No
359,800481,2016-02-21,New Wanderers Stadium,England,South Africa,South Africa,172,Yes,No
360,802327,2014-11-24,P Sara Oval,Nepal,Hong Kong,Hong Kong,73,Yes,No
361,817203,2015-07-05,Shere Bangla National Stadium,South Africa,Bangladesh,South Africa,149,No,Yes
362,817205,2015-07-07,Shere Bangla National Stadium,South Africa,Bangladesh,South Africa,170,No,Yes
363,848839,2015-08-14,Kingsmead,New Zealand,South Africa,South Africa,152,Yes,No
364,848841,2015-08-16,SuperSport Park,New Zealand,South Africa,New Zealand,178,No,Yes
365,858491,2015-04-24,Shere Bangla National Stadium,Pakistan,Bangladesh,Bangladesh,142,Yes,No
366,860279,2015-07-30,R Premadasa Stadium,Pakistan,Sri Lanka,Pakistan,176,No,Yes
367,860281,2015-08-01,R Premadasa Stadium,Sri Lanka,Pakistan,Pakistan,173,Yes,No
368,868723,2015-05-22,Gaddafi Stadium,Zimbabwe,Pakistan,Pakistan,173,Yes,No
369,868725,2015-05-24,Gaddafi Stadium,Zimbabwe,Pakistan,Pakistan,176,Yes,No
370,875457,2015-07-09,Grange Cricket Club Ground,United Arab Emirates,Scotland,Scotland,110,Yes,No
371,875459,2015-07-09,Grange Cricket Club Ground,Afghanistan,Netherlands,Afghanistan,163,No,Yes
372,875467,2015-07-10,Grange Cricket Club Ground,United Arab Emirates,Afghanistan,Afghanistan,165,Yes,No
373,875471,2015-07-11,Grange Cricket Club Ground,Netherlands,Scotland,Netherlands,192,No,Yes
374,875481,2015-07-12,Grange Cricket Club Ground,United Arab Emirates,Netherlands,Netherlands,120,Yes,No
375,875485,2015-07-12,Grange Cricket Club Ground,Afghanistan,Scotland,Afghanistan,211,No,Yes
376,875501,2015-07-15,Civil Service Cricket Club,Ireland,Papua New Guinea,Papua New Guinea,124,Yes,No
377,875507,2015-07-15,Civil Service Cricket Club,Nepal,Hong Kong,Hong Kong,110,Yes,No
378,875513,2015-07-17,The Village,Nepal,Papua New Guinea,Papua New Guinea,94,Yes,No
379,875521,2015-07-17,The Village,Hong Kong,Ireland,Hong Kong,130,No,Yes
380,875541,2015-07-21,The Village,Afghanistan,Hong Kong,Hong Kong,162,Yes,No
381,875545,2015-07-23,The Village,Papua New Guinea,Afghanistan,Afghanistan,128,Yes,No
382,875549,2015-07-25,The Village,Hong Kong,Scotland,Scotland,117,Yes,No
383,875551,2015-07-25,Clontarf Cricket Club Ground,Oman,Afghanistan,Afghanistan,128,Yes,No
384,875553,2015-07-25,The Village,Ireland,Netherlands,Netherlands,129,Yes,No
385,883343,2015-07-01,VRA Ground,Netherlands,Nepal,Netherlands,173,No,Yes
386,883345,2015-07-02,Hazelaarweg,Netherlands,Nepal,Netherlands,150,No,Yes
387,884347,2016-03-04,Kingsmead,Australia,South Africa,South Africa,158,Yes,No
388,884349,2016-03-06,New Wanderers Stadium,South Africa,Australia,Australia,205,Yes,No
389,884351,2016-03-09,Newlands,South Africa,Australia,Australia,179,Yes,No
390,885969,2015-07-17,Harare Sports Club,India,Zimbabwe,India,179,No,Yes
391,885971,2015-07-19,Harare Sports Club,Zimbabwe,India,Zimbabwe,146,No,Yes
392,889463,2015-06-20,Bready Cricket Club,Ireland,Scotland,Scotland,167,Yes,No
393,894293,2015-08-09,Harare Sports Club,New Zealand,Zimbabwe,New Zealand,199,No,Yes
394,895817,2016-01-26,Adelaide Oval,India,Australia,India,189,No,Yes
395,895819,2016-01-29,Melbourne Cricket Ground,India,Australia,India,185,No,Yes
396,895821,2016-01-31,Sydney Cricket Ground,Australia,India,India,198,Yes,No
397,902649,2015-11-26,Dubai International Cricket Stadium,England,Pakistan,England,161,No,Yes
398,902651,2015-11-27,Dubai International Cricket Stadium,England,Pakistan,England,173,No,Yes
399,903587,2015-10-02,Himachal Pradesh Cricket Association Stadium,India,South Africa,South Africa,200,Yes,No
400,903589,2015-10-05,Barabati Stadium,India,South Africa,South Africa,93,Yes,No
401,913633,2016-07-05,The Rose Bowl,Sri Lanka,England,England,141,Yes,No
402,913663,2016-09-07,Old Trafford,England,Pakistan,Pakistan,136,Yes,No
403,914217,2016-01-07,Bay Oval,New Zealand,Sri Lanka,New Zealand,183,No,Yes
404,914219,2016-01-10,Eden Park,Sri Lanka,New Zealand,New Zealand,143,Yes,No
405,914221,2016-01-15,Eden Park,Pakistan,New Zealand,Pakistan,172,No,Yes
406,914223,2016-01-17,Seddon Park,Pakistan,New Zealand,New Zealand,169,Yes,No
407,914225,2016-01-22,Westpac Stadium,New Zealand,Pakistan,New Zealand,197,No,Yes
408,915783,2015-11-09,Pallekele International Cricket Stadium,Sri Lanka,West Indies,Sri Lanka,216,No,Yes
409,915785,2015-11-11,R Premadasa Stadium,West Indies,Sri Lanka,West Indies,163,No,Yes
410,919603,2015-09-27,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,137,No,Yes
411,919605,2015-09-29,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,137,No,Yes
412,924637,2015-10-26,Queens Sports Club,Zimbabwe,Afghanistan,Afghanistan,154,Yes,No
413,924639,2015-10-28,Queens Sports Club,Zimbabwe,Afghanistan,Afghanistan,191,Yes,No
414,930573,2015-11-22,Sheikh Zayed Stadium,Oman,United Arab Emirates,United Arab Emirates,134,Yes,No
415,930575,2015-11-21,Sheikh Zayed Stadium,Hong Kong,Oman,Oman,107,Yes,No
416,930577,2015-11-25,Sheikh Zayed Stadium,Oman,Hong Kong,Oman,132,No,Yes
417,930579,2015-11-26,Sheikh Zayed Stadium,Oman,Hong Kong,Hong Kong,150,Yes,No
418,930585,2015-11-30,Sheikh Zayed Stadium,Afghanistan,Oman,Afghanistan,161,No,Yes
419,931396,2015-11-13,Shere Bangla National Stadium,Zimbabwe,Bangladesh,Bangladesh,132,Yes,No
420,931398,2015-11-15,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Zimbabwe,136,Yes,No
421,936153,2017-01-20,SuperSport Park,South Africa,Sri Lanka,South Africa,127,No,Yes
422,936155,2017-01-22,New Wanderers Stadium,South Africa,Sri Lanka,Sri Lanka,114,Yes,No
423,936157,2017-01-25,Newlands,South Africa,Sri Lanka,Sri Lanka,170,Yes,No
424,951305,2016-03-08,Vidarbha Cricket Association Stadium,Zimbabwe,Hong Kong,Zimbabwe,159,No,Yes
425,951307,2016-03-08,Vidarbha Cricket Association Stadium,Afghanistan,Scotland,Afghanistan,171,No,Yes
426,951309,2016-03-09,Himachal Pradesh Cricket Association Stadium,Bangladesh,Netherlands,Bangladesh,154,No,Yes
427,951311,2016-03-09,Himachal Pradesh Cricket Association Stadium,Ireland,Oman,Oman,155,Yes,No
428,951313,2016-03-10,Vidarbha Cricket Association Stadium,Zimbabwe,Scotland,Zimbabwe,148,No,Yes
429,951315,2016-03-10,Vidarbha Cricket Association Stadium,Hong Kong,Afghanistan,Afghanistan,117,Yes,No
430,951321,2016-03-12,Vidarbha Cricket Association Stadium,Afghanistan,Zimbabwe,Afghanistan,187,No,Yes
431,951323,2016-03-12,Vidarbha Cricket Association Stadium,Hong Kong,Scotland,Scotland,76,Yes,No
432,951325,2016-03-13,Himachal Pradesh Cricket Association Stadium,Netherlands,Ireland,Netherlands,60,No,Yes
433,951327,2016-03-13,Himachal Pradesh Cricket Association Stadium,Bangladesh,Oman,Bangladesh,120,No,Yes
434,951329,2016-03-15,Vidarbha Cricket Association Stadium,New Zealand,India,New Zealand,127,No,Yes
435,951331,2016-03-16,Wankhede Stadium,England,West Indies,West Indies,183,Yes,No
436,951333,2016-03-16,Eden Gardens,Pakistan,Bangladesh,Pakistan,202,No,Yes
437,951335,2016-03-17,Eden Gardens,Afghanistan,Sri Lanka,Sri Lanka,154,Yes,No
438,951337,2016-03-18,Himachal Pradesh Cricket Association Stadium,New Zealand,Australia,New Zealand,143,No,Yes
439,951339,2016-03-18,Wankhede Stadium,South Africa,England,England,230,Yes,No
440,951341,2016-03-19,Eden Gardens,Pakistan,India,India,119,Yes,No
441,951343,2016-03-20,Wankhede Stadium,South Africa,Afghanistan,South Africa,210,No,Yes
442,951345,2016-03-20,M Chinnaswamy Stadium,Sri Lanka,West Indies,West Indies,123,Yes,No
443,951347,2016-03-21,M Chinnaswamy Stadium,Bangladesh,Australia,Australia,157,Yes,No
444,951349,2016-03-22,Punjab Cricket Association IS Bindra Stadium,New Zealand,Pakistan,New Zealand,181,No,Yes
445,951351,2016-03-23,Feroz Shah Kotla,England,Afghanistan,England,143,No,Yes
446,951353,2016-03-23,M Chinnaswamy Stadium,India,Bangladesh,India,147,No,Yes
447,951355,2016-03-25,Punjab Cricket Association IS Bindra Stadium,Australia,Pakistan,Australia,194,No,Yes
448,951357,2016-03-25,Vidarbha Cricket Association Stadium,South Africa,West Indies,West Indies,123,Yes,No
449,951359,2016-03-26,Eden Gardens,New Zealand,Bangladesh,New Zealand,146,No,Yes
450,951361,2016-03-26,Feroz Shah Kotla,England,Sri Lanka,England,172,No,Yes
451,951363,2016-03-27,Punjab Cricket Association IS Bindra Stadium,Australia,India,India,161,Yes,No
452,951365,2016-03-27,Vidarbha Cricket Association Stadium,Afghanistan,West Indies,Afghanistan,124,No,Yes
453,951367,2016-03-28,Feroz Shah Kotla,Sri Lanka,South Africa,South Africa,121,Yes,No
454,951369,2016-03-30,Feroz Shah Kotla,New Zealand,England,England,154,Yes,No
455,951371,2016-03-31,Wankhede Stadium,India,West Indies,West Indies,193,Yes,No
456,951373,2016-04-03,Eden Gardens,England,West Indies,West Indies,156,Yes,No
457,953103,2016-01-30,Mission Road Ground,Scotland,Hong Kong,Hong Kong,67,Yes,No
458,953105,2016-01-31,Mission Road Ground,Scotland,Hong Kong,Scotland,162,No,Yes
459,953345,2016-01-08,Sharjah Cricket Stadium,Afghanistan,Zimbabwe,Afghanistan,188,No,Yes
460,953347,2016-01-10,Sharjah Cricket Stadium,Afghanistan,Zimbabwe,Afghanistan,216,No,Yes
461,954735,2016-02-07,Tony Ireland Stadium,Ireland,Papua New Guinea,Ireland,97,No,Yes
462,954737,2016-02-09,Tony Ireland Stadium,Papua New Guinea,Ireland,Papua New Guinea,117,No,Yes
463,954741,2016-02-14,Sheikh Zayed Stadium,Ireland,United Arab Emirates,Ireland,135,No,Yes
464,954743,2016-02-16,Sheikh Zayed Stadium,United Arab Emirates,Ireland,United Arab Emirates,134,No,Yes
465,958415,2016-01-15,Sheikh Abu Naser Stadium,Zimbabwe,Bangladesh,Bangladesh,164,Yes,No
466,958417,2016-01-17,Sheikh Abu Naser Stadium,Bangladesh,Zimbabwe,Bangladesh,168,No,Yes
467,958419,2016-01-20,Sheikh Abu Naser Stadium,Zimbabwe,Bangladesh,Zimbabwe,188,No,Yes
468,958421,2016-01-22,Sheikh Abu Naser Stadium,Zimbabwe,Bangladesh,Zimbabwe,181,No,Yes
469,963697,2016-02-09,Maharashtra Cricket Association Stadium,India,Sri Lanka,Sri Lanka,102,Yes,No
470,963699,2016-02-12,JSCA International Stadium Complex,India,Sri Lanka,India,197,No,Yes
471,963701,2016-02-14,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sri Lanka,India,India,83,Yes,No
472,966373,2016-02-04,ICC Academy,United Arab Emirates,Scotland,United Arab Emirates,149,No,Yes
473,966713,2016-02-19,Khan Shaheb Osman Ali Stadium,United Arab Emirates,Afghanistan,United Arab Emirates,177,No,Yes
474,966735,2016-02-19,Khan Shaheb Osman Ali Stadium,Oman,Hong Kong,Oman,181,No,Yes
475,966737,2016-02-20,Khan Shaheb Osman Ali Stadium,Oman,Afghanistan,Afghanistan,166,Yes,No
476,966739,2016-02-21,Khan Shaheb Osman Ali Stadium,Hong Kong,United Arab Emirates,United Arab Emirates,147,Yes,No
477,966741,2016-02-22,Shere Bangla National Stadium,Afghanistan,Hong Kong,Afghanistan,179,No,Yes
478,966743,2016-02-22,Shere Bangla National Stadium,United Arab Emirates,Oman,United Arab Emirates,173,No,Yes
479,966745,2016-02-24,Shere Bangla National Stadium,India,Bangladesh,India,167,No,Yes
480,966747,2016-02-25,Shere Bangla National Stadium,Sri Lanka,United Arab Emirates,Sri Lanka,130,No,Yes
481,966749,2016-02-26,Shere Bangla National Stadium,Bangladesh,United Arab Emirates,Bangladesh,134,No,Yes
482,966751,2016-02-27,Shere Bangla National Stadium,Pakistan,India,India,84,Yes,No
483,966753,2016-02-28,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Bangladesh,148,No,Yes
484,966755,2016-02-29,Shere Bangla National Stadium,United Arab Emirates,Pakistan,Pakistan,130,Yes,No
485,966757,2016-03-01,Shere Bangla National Stadium,Sri Lanka,India,India,139,Yes,No
486,966759,2016-03-02,Shere Bangla National Stadium,Pakistan,Bangladesh,Bangladesh,130,Yes,No
487,966761,2016-03-03,Shere Bangla National Stadium,United Arab Emirates,India,India,82,Yes,No
488,966763,2016-03-04,Shere Bangla National Stadium,Sri Lanka,Pakistan,Pakistan,151,Yes,No
489,966765,2016-03-06,Shere Bangla National Stadium,Bangladesh,India,India,121,Yes,No
490,967081,2016-02-03,ICC Academy,Netherlands,United Arab Emirates,Netherlands,158,No,Yes
491,995467,2016-09-06,Pallekele International Cricket Stadium,Australia,Sri Lanka,Australia,264,No,Yes
492,995469,2016-09-09,R Premadasa Stadium,Sri Lanka,Australia,Australia,129,Yes,No
493,1001349,2017-02-17,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,169,Yes,No
494,1001351,2017-02-19,Simonds Stadium,Australia,Sri Lanka,Sri Lanka,174,Yes,No
495,1001353,2017-02-22,Adelaide Oval,Australia,Sri Lanka,Australia,188,No,Yes
496,1004729,2016-09-05,Bready Cricket Club,Hong Kong,Ireland,Hong Kong,170,No,Yes
497,1007655,2016-06-18,Harare Sports Club,Zimbabwe,India,Zimbabwe,171,No,Yes
498,1007657,2016-06-20,Harare Sports Club,Zimbabwe,India,India,100,Yes,No
499,1007659,2016-06-22,Harare Sports Club,India,Zimbabwe,India,139,No,Yes
500,1019979,2017-01-03,McLean Park,Bangladesh,New Zealand,New Zealand,142,Yes,No
501,1019981,2017-01-06,Bay Oval,New Zealand,Bangladesh,New Zealand,196,No,Yes
502,1019983,2017-01-08,Bay Oval,New Zealand,Bangladesh,New Zealand,195,No,Yes
503,1020029,2017-02-17,Eden Park,South Africa,New Zealand,South Africa,186,No,Yes
504,1031431,2017-06-21,The Rose Bowl,South Africa,England,England,143,Yes,No
505,1031433,2017-06-23,County Ground,South Africa,England,South Africa,175,No,Yes
506,1031435,2017-06-25,Sophia Gardens,England,South Africa,England,182,No,Yes
507,1031665,2017-09-16,Riverside Ground,West Indies,England,West Indies,177,No,Yes
508,1034825,2017-01-26,Green Park,India,England,England,148,Yes,No
509,1034827,2017-01-29,Vidarbha Cricket Association Stadium,India,England,India,145,No,Yes
510,1034829,2017-02-01,M Chinnaswamy Stadium,India,England,India,203,No,Yes
511,1040485,2017-03-08,Greater Noida Sports Complex Ground,Ireland,Afghanistan,Afghanistan,166,Yes,No
512,1040487,2017-03-10,Greater Noida Sports Complex Ground,Afghanistan,Ireland,Afghanistan,111,No,Yes
513,1040489,2017-03-12,Greater Noida Sports Complex Ground,Afghanistan,Ireland,Afghanistan,234,No,Yes
514,1041615,2016-08-27,Central Broward Regional Park Stadium Turf Ground,West Indies,India,West Indies,246,No,Yes
515,1050217,2016-09-23,Dubai International Cricket Stadium,West Indies,Pakistan,Pakistan,116,Yes,No
516,1050219,2016-09-24,Dubai International Cricket Stadium,Pakistan,West Indies,Pakistan,161,No,Yes
517,1050221,2016-09-27,Sheikh Zayed Stadium,West Indies,Pakistan,Pakistan,104,Yes,No
518,1072206,2016-12-14,ICC Academy,Afghanistan,United Arab Emirates,Afghanistan,162,No,Yes
519,1072207,2016-12-16,Dubai International Cricket Stadium,United Arab Emirates,Afghanistan,Afghanistan,180,Yes,No
520,1072208,2016-12-18,ICC Academy,Afghanistan,United Arab Emirates,Afghanistan,190,No,Yes
521,1072316,2018-02-03,Sydney Cricket Ground,New Zealand,Australia,Australia,95,Yes,No
522,1072317,2018-02-07,Bellerive Oval,England,Australia,Australia,156,Yes,No
523,1072318,2018-02-10,Melbourne Cricket Ground,England,Australia,Australia,138,Yes,No
524,1072319,2018-02-13,Westpac Stadium,New Zealand,England,New Zealand,197,No,Yes
525,1072320,2018-02-16,Eden Park,New Zealand,Australia,Australia,244,Yes,No
526,1072321,2018-02-18,Seddon Park,England,New Zealand,England,195,No,Yes
527,1072322,2018-02-21,Eden Park,New Zealand,Australia,Australia,103,Yes,No
528,1074957,2017-01-14,Sheikh Zayed Stadium,Scotland,Hong Kong,Scotland,190,No,Yes
529,1074958,2017-01-14,Sheikh Zayed Stadium,Ireland,Afghanistan,Afghanistan,126,Yes,No
530,1074959,2017-01-15,Sheikh Zayed Stadium,Oman,Netherlands,Netherlands,147,Yes,No
531,1074961,2017-01-16,Sheikh Zayed Stadium,Hong Kong,Oman,Oman,88,Yes,No
532,1074962,2017-01-16,Sheikh Zayed Stadium,United Arab Emirates,Afghanistan,Afghanistan,147,Yes,No
533,1074964,2017-01-17,Sheikh Zayed Stadium,Scotland,Netherlands,Scotland,149,No,Yes
534,1074965,2017-01-18,Dubai International Cricket Stadium,Ireland,United Arab Emirates,Ireland,161,No,Yes
535,1074966,2017-01-18,Dubai International Cricket Stadium,Hong Kong,Netherlands,Hong Kong,184,No,Yes
536,1074968,2017-01-19,Dubai International Cricket Stadium,Oman,Scotland,Scotland,134,Yes,No
537,1074969,2017-01-20,Dubai International Cricket Stadium,Oman,Afghanistan,Afghanistan,150,Yes,No
538,1074970,2017-01-20,Dubai International Cricket Stadium,Ireland,Scotland,Ireland,212,No,Yes
539,1074971,2017-01-20,Dubai International Cricket Stadium,Ireland,Afghanistan,Afghanistan,72,Yes,No
540,1075507,2017-10-26,Mangaung Oval,South Africa,Bangladesh,South Africa,196,No,Yes
541,1075508,2017-10-29,Senwes Park,South Africa,Bangladesh,South Africa,225,No,Yes
542,1077947,2017-03-26,Kensington Oval,West Indies,Pakistan,Pakistan,112,Yes,No
543,1077948,2017-03-30,Queen's Park Oval,Pakistan,West Indies,Pakistan,133,No,Yes
544,1083449,2017-04-04,R Premadasa Stadium,Bangladesh,Sri Lanka,Sri Lanka,156,Yes,No
545,1083450,2017-04-06,R Premadasa Stadium,Bangladesh,Sri Lanka,Bangladesh,177,No,Yes
546,1085495,2017-04-01,Queen's Park Oval,Pakistan,West Indies,West Indies,138,Yes,No
547,1085496,2017-04-02,Queen's Park Oval,West Indies,Pakistan,Pakistan,125,Yes,No
548,1089202,2017-04-12,Sheikh Zayed Stadium,Papua New Guinea,United Arab Emirates,United Arab Emirates,103,Yes,No
549,1089203,2017-04-14,Sheikh Zayed Stadium,United Arab Emirates,Papua New Guinea,United Arab Emirates,181,No,Yes
550,1089243,2017-04-14,Sheikh Zayed Stadium,Papua New Guinea,United Arab Emirates,United Arab Emirates,129,Yes,No
551,1089776,2017-06-02,Warner Park,Afghanistan,West Indies,West Indies,111,Yes,No
552,1089777,2017-06-03,Warner Park,West Indies,Afghanistan,West Indies,123,No,Yes
553,1089778,2017-06-05,Warner Park,Afghanistan,West Indies,West Indies,147,Yes,No
554,1098211,2017-07-09,Sabina Park,India,West Indies,West Indies,191,Yes,No
555,1109610,2017-09-06,R.Premadasa Stadium,Sri Lanka,India,India,171,Yes,No
556,1115798,2017-12-29,Saxton Oval,New Zealand,West Indies,New Zealand,188,No,Yes
557,1115800,2018-01-03,Bay Oval,New Zealand,West Indies,New Zealand,244,No,Yes
558,1115807,2018-01-22,Westpac Stadium,Pakistan,New Zealand,New Zealand,106,Yes,No
559,1115808,2018-01-25,Eden Park,Pakistan,New Zealand,Pakistan,202,No,Yes
560,1115809,2018-01-28,Bay Oval,Pakistan,New Zealand,Pakistan,182,No,Yes
561,1117821,2017-09-12,Gaddafi Stadium,Pakistan,ICC World XI,Pakistan,198,No,Yes
562,1117822,2017-09-13,Gaddafi Stadium,Pakistan,ICC World XI,ICC World XI,175,Yes,No
563,1117824,2017-09-15,Gaddafi Stadium,Pakistan,ICC World XI,Pakistan,184,No,Yes
564,1119501,2017-10-07,JSCA International Stadium Complex,Australia,India,India,48,Yes,No
565,1119502,2017-10-10,Barsapara Cricket Stadium,India,Australia,Australia,119,Yes,No
566,1119542,2018-06-27,Edgbaston,England,Australia,England,222,No,Yes
567,1119543,2018-07-03,Old Trafford,England,India,India,160,Yes,No
568,1119544,2018-07-06,Sophia Gardens,India,England,England,149,Yes,No
569,1119545,2018-07-08,County Ground,England,India,India,199,Yes,No
570,1120093,2017-11-01,Arun Jaitley Stadium,India,New Zealand,India,203,No,Yes
571,1120094,2017-11-04,Saurashtra Cricket Association Stadium,New Zealand,India,New Zealand,197,No,Yes
572,1120095,2017-11-07,Greenfield International Stadium,India,New Zealand,India,68,No,Yes
573,1120291,2017-10-26,Sheikh Zayed Stadium,Sri Lanka,Pakistan,Pakistan,103,Yes,No
574,1120292,2017-10-27,Sheikh Zayed Stadium,Sri Lanka,Pakistan,Pakistan,125,Yes,No
575,1120293,2017-10-29,Gaddafi Stadium,Pakistan,Sri Lanka,Pakistan,181,No,Yes
576,1122285,2018-02-18,The Wanderers Stadium,India,South Africa,India,204,No,Yes
577,1122286,2018-02-21,SuperSport Park,India,South Africa,South Africa,189,Yes,No
578,1122287,2018-02-24,Newlands,India,South Africa,India,173,No,Yes
579,1122729,2017-12-20,Barabati Stadium,India,Sri Lanka,India,181,No,Yes
580,1122730,2017-12-22,Holkar Cricket Stadium,India,Sri Lanka,India,261,No,Yes
581,1122731,2017-12-24,Wankhede Stadium,Sri Lanka,India,India,136,Yes,No
582,1127300,2018-06-12,Grange Cricket Club,Pakistan,Scotland,Pakistan,205,No,Yes
583,1127301,2018-06-13,Grange Cricket Club,Pakistan,Scotland,Pakistan,167,No,Yes
584,1130746,2018-02-15,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Sri Lanka,194,Yes,No
585,1130747,2018-02-18,Sylhet International Cricket Stadium,Sri Lanka,Bangladesh,Sri Lanka,211,No,Yes
586,1133817,2018-03-06,R.Premadasa Stadium,India,Sri Lanka,Sri Lanka,175,Yes,No
587,1133818,2018-03-08,R.Premadasa Stadium,Bangladesh,India,India,140,Yes,No
